SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-0.4266028095618514,0.9831128566327798,-0.08515737512728426,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
0,0.43399809619854,1.3151829831383834,1.0864365965208074,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
0,-0.9593557512230462,-0.3301494024622473,-0.792601051714475,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.4266028095618514,-0.33682417887442007,-0.4608192993773446,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,-0.6315077871238494,-1.4715361689438207,-0.8436291249344886,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,-0.30365982302465266,-1.5115848274168584,-0.790725830692555,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-0.30365982302465266,-0.33682417887442007,-0.366859695467255,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0,0.3930171006861404,1.2884838774896918,0.8956714650320667,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.5905267916114498,-0.5270553066213491,-0.6277580931758064,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.1642607287850442,0.1671214402446373,-0.9087544479545836,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.4995039795209293,-1.4965665804894692,-0.3772065032234963,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,-1.0413177422478452,-0.033121852120551055,-0.8041612377790177,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.0896940243969335,0.38572036774330115,0.9902708502319878,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
0,0.10615013209934325,0.8229182227406288,0.3810666937696221,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,-0.672488782636249,0.6727357534667375,-0.40698942533634463,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1.540484975033329,-0.8391011038904344,0.2215846612112662,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0.8847890468349355,-1.3430467230094913,-0.41157820148410207,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-1.0003367467354458,0.6276810126845703,-0.7430952167357849,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-1.2462227198098432,0.2689117805302746,-0.9559217720118203,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1.540484975033329,-0.2266903680735666,0.8010941412559327,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
1,0.3520361051737408,1.3085082067262108,0.8102716935514476,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.8847890468349355,-0.17329215677618298,0.43081520440997245,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,-1.2872037153222429,-1.4782109453559937,-1.0045230886152314,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1
0,1.3765609929837306,-0.3518424258018093,0.5887970601507925,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-1.0413177422478452,1.154988349246233,-0.7166876924623927,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,1.0077320333721342,0.48584201392589527,0.9445154572971379,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0.14713112761174285,1.0732223381971142,0.5119791825234311,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0.18811212312414244,-0.9809401026491094,-0.4326909840485434,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,-0.4266028095618514,-1.5065787451077288,-0.82975248937228,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0.5569410827357387,0.1304101699776858,0.38406704740469433,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,-1.2872037153222429,-0.48200056583918166,-0.9913524186142163,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.0413177422478452,0.8062312817101964,-0.7349545513582731,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0,1.5814659705457286,1.1282892435975411,2.102056301992722,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
0,-1.2872037153222429,0.1904831576872427,-0.9824616648279363,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-1.0003367467354458,-1.4798796394590368,-0.9424201806539958,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.02418814107454407,0.10204237022595097,-0.05577155864260728,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1.2126370109341322,0.8963407632745313,1.5258780969399375,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
0,1.3765609929837306,0.05698762944378379,0.9145339823702041,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.10615013209934325,-1.5015726627985988,-0.711767994957826,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0.5159600872233392,-1.3246910878760159,-0.5191055810233782,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.6798840692729375,1.154988349246233,1.1361189228897957,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.10615013209934325,-0.10153831034532387,-0.03622513716706397,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,-0.9593557512230462,0.6627235888484783,-0.6843677066140055,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-1.0003367467354458,0.03529460610422153,-0.772635463186973,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.6224469660581282,0.051981547134653895,1.086635149334893,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,-0.8364127646858474,-1.529940462550334,-0.9169612976034573,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.5979220782481384,0.45747421417416045,0.5968936026807298,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,-0.672488782636249,0.22051965154202066,-0.49847814978225735,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1.0077320333721342,-0.6789064699982835,0.12151404291209571,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.2872037153222429,-1.3330345583912322,-1.0026037447457368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5159600872233392,0.7361461293823807,0.725445519089298,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
0,-1.0822987377602449,-1.494897886386426,-0.9662685797680618,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
1,0.9667510378597347,1.0164867386936445,1.4005471484043142,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,-1.2052417242974438,-1.5099161333138151,-0.9880211436223346,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.5814659705457286,-1.4798796394590368,-0.33436321822856935,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0.3520361051737408,-1.5182596038290312,-0.6588867621396797,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,1.4995039795209293,-1.4982352745925125,-0.41530658210415494,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-0.5905267916114498,-1.5332778507564204,-0.8675437083199165,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.9667510378597347,1.381930747260113,1.5868338108642337,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,1.2126370109341322,-0.887493232878688,0.021178687527477934,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1,-1.2052417242974438,-0.6739003876891538,-0.9576646244910167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.1642607287850442,-0.6405265056282891,-0.9283229308539144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-1.2462227198098432,-1.4832170276651233,-0.994242465130352,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,-0.7544507736610482,1.3235264536535996,-0.33804747600104756,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.6224469660581282,-1.4698674748407776,-0.3874650652845885,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,-1.2872037153222429,0.17713360486289662,-0.9826381562182347,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.8364127646858474,-0.3818789196565875,-0.7275419129657419,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.3520361051737408,1.198374395925357,0.7583170405323677,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,0.3520361051737408,0.11038584074116715,0.23932204593625134,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,1.3765609929837306,-1.516590909725988,-0.4205130781179566,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,-1.2872037153222429,-1.5132535215199017,-1.0049863785147646,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.0822987377602449,0.8112373640193263,-0.7607884786131957,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,-0.7954317691734478,0.9547450568810446,-0.4573556558427393,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,-1.1642607287850442,-1.3714145227612264,-0.9814909621812954,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,-1.0822987377602449,0.2972795802820094,-0.8147948440444939,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.4175419884961302,1.4536845936909724,2.1437744543744977,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
0,-0.6315077871238494,-1.536615238962507,-0.862204843763391,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.2216978319998535,-1.523265686138161,-0.7840632807087919,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.2872037153222429,0.8245869168436725,-0.9740783237887642,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.2052417242974438,0.0019207240433568116,-0.921130906699256,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1.0487130288845339,1.2701282423562164,1.6414137733140015,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
0,1.0077320333721342,-1.4898918040772964,-0.4609516679200685,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.3930171006861404,1.1433074905249305,0.8120807303020059,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
1,-0.5085648005866507,1.3969489941875022,-0.05537445301443593,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0.5979220782481384,0.6059879893450081,0.7798489901487677,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.7134697781486485,-1.5282717684472908,-0.8860973657250315,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,-0.2626788275122531,0.6860853062910837,-0.06664784056974378,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-1.0003367467354458,1.1499822669371034,-0.6517167994088088,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.6224469660581282,1.4186420175270644,2.480696518454068,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0
1,-1.2872037153222429,0.1354162522868157,-0.983189691812917,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.8438080513225359,1.1149396907731952,1.3299947151325449,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,-0.4266028095618514,1.206717866440573,0.008625737392506926,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,1.4175419884961302,0.29394219207592315,1.1343319475630247,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,-0.7954317691734478,-1.1461408188503897,-0.8398566214668611,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.2872037153222429,0.4658176846893766,-0.9788215299030326,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.2462227198098432,0.3573525679915663,-0.9504946617601459,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.8364127646858474,-1.5282717684472908,-0.9263374027130578,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,-0.8364127646858474,-0.28509466168007985,-0.7248062964161174,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,-1.2872037153222429,1.1700065961736221,-0.9695116090647942,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
0,-1.2052417242974438,-0.36686067272919826,-0.9517962857635962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.016792854437855522,-1.5266030743442474,-0.7161140954439231,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,-1.2462227198098432,-1.516590909725988,-0.9964044846615068,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.18811212312414244,0.45747421417416045,0.2997703471134398,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
0,-1.1232797332726445,-1.0326696198434495,-0.9415818465500785,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.877393760198247,0.8012251994010671,-0.5767962042271548,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.9593557512230462,-0.006422746471859369,-0.721188222915001,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
0,-1.1232797332726445,-0.8574567390239098,-0.9207558624948721,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1,-0.8364127646858474,-0.7189551284713213,-0.7812394184640181,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
0,0.3520361051737408,-0.6672256112769808,-0.20104603428194526,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.0413177422478452,0.842942551977148,-0.7518977248269156,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0,0.6389030737605379,-1.5065787451077288,-0.5566320628855671,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,1.6224469660581282,1.5871801219344313,2.6010636466375496,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.3930171006861404,1.2200674192649192,0.8718230659180007,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.5495457960990502,0.75116437630977,-0.25220647604468255,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
0,-1.0003367467354458,-1.5349465448594635,-0.9445380773375762,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,-1.0003367467354458,0.15043449921420493,-0.7662817731362321,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.6224469660581282,-1.5282717684472908,-0.35346841122836686,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0.5979220782481384,-0.17329215677618298,0.2078624556155687,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,-0.7134697781486485,-1.1678338421899517,-0.8065218101242582,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.0896940243969335,0.04030068841335143,0.7327257889391053,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1.3765609929837306,-1.3380406407003618,-0.2646711804845042,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0.3930171006861404,-1.529940462550334,-0.6310673067439007,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.9183747557106465,-0.14158696881836141,-0.7359693768524886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,1.0896940243969335,0.5926384365206625,1.1496646370951946,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
0,-1.2872037153222429,0.17045882845072358,-0.9827264019133838,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1.6224469660581282,0.8129060581223695,1.8316714920556343,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,1.2945990019589315,1.1366327141127575,1.8760590767156722,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,1.6224469660581282,1.206717866440573,2.2174375484002753,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
0,-1.1642607287850442,-0.12490002778792904,-0.912460767150849,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,1.3765609929837306,-1.5099161333138151,-0.4537817051891976,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.3765609929837306,0.8245869168436725,1.615469538940143,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1.540484975033329,0.47416115520459284,1.4257633557931924,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,-1.2872037153222429,-1.4915604981803396,-1.0046995800055298,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,-1.0413177422478452,-0.12656872189097243,-0.8200895857534447,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.7618460602977367,0.7061096355276023,0.8690433265208015,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.5159600872233392,-0.7640098692534887,-0.2015534470290531,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.05777384995025511,1.3018334303140378,0.41735773589972247,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,1.0487130288845339,0.21384487512984762,0.8527619957657779,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1.6224469660581282,0.716121800145862,1.7328142520647654,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,-0.30365982302465266,0.7745260937523754,-0.046946989127689256,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.34464081853705225,0.14209102869898874,-0.3015799424806489,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,-1.2872037153222429,0.9614198332932176,-0.972269287038206,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.0487130288845339,-1.4982352745925125,-0.5015888105362659,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,-0.6315077871238494,0.5442463075324085,-0.4272638737968688,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-1.2872037153222429,0.21551356923289122,-0.9821307434711269,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.2462227198098432,-1.3580649699368808,-0.9932717624837109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.2052417242974438,-1.0026331259886714,-0.9697322233026671,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.3110551096613412,0.8145747522254126,0.5253263439147446,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
0,-0.7954317691734478,0.7928817288858508,-0.50114758206052,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1.335579997471331,1.530444522430961,2.122066013367799,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
0,1.540484975033329,1.4787150052366207,2.3107573710205336,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1
0,-0.672488782636249,-1.5399526271685935,-0.869617482155922,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1.0077320333721342,0.9947937153540823,1.4288078322758393,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
1,-1.1642607287850442,1.1483135728340599,-0.8603516841652582,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.7618460602977367,-0.5787848238156893,0.02612044645583195,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,-0.7544507736610482,0.33899693285809035,-0.5610664090668134,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.2462227198098432,0.48417331982285217,-0.940942065260247,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.2126370109341322,1.2284108897801354,1.8671462615056047,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0,1.130675019909333,-0.9175297267334662,-0.0039051513186767095,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-0.016792854437855522,1.3735872767448967,0.5397103922240609,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,1.335579997471331,0.8496173283893209,1.6031813258906193,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.02418814107454407,-0.8708062918482556,-0.43617668900693607,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
